Date,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_Volume
2005-12-22,15251.1,15252.45,15170.92,15182.53,243697184
2005-12-23,15208.84,15226.03,15182.64,15183.58,164157488
2005-12-28,15076.94,15173.48,15049.41,15101.54,215910912
2005-12-29,15146.55,15151.32,15028.28,15045.59,266347008
2005-12-30,14959.42,14972.2,14811.64,14876.43,448872032
2006-01-03,14843.97,14945.05,14843.97,14944.77,250383008
2006-01-04,15112.76,15208.86,15085.44,15200.06,565220224
2006-01-05,15313.85,15373.79,15261.82,15271.13,514294656
2006-01-06,15327.29,15347,15252.48,15344.44,397727488
2006-01-09,15497.97,15602.88,15497.72,15547.43,581542336
2006-01-10,15638.4,15658.91,15500.16,15569.91,581719040
2006-01-11,15584.54,15725.47,15584.54,15650.88,576574400
2006-01-12,15767.94,15791.3,15651.96,15719.37,503113472
2006-01-13,15672.39,15792.36,15670.77,15787.97,380816896
2006-01-16,15787.27,15816.54,15745.04,15777.72,393659264
2006-01-17,15798.52,15798.52,15550.23,15576.2,506251552
2006-01-18,15426.92,15525.6,15376.45,15481.21,437278880
2006-01-19,15555.78,15675.27,15549.68,15670.42,418395424
2006-01-20,15700.71,15788.07,15565.51,15662.08,556324224
2006-01-23,15454.8,15497.93,15412.26,15464.77,512870080
2006-01-24,15540.92,15551.66,15463.11,15530.57,334958112
2006-01-25,15560.66,15572.38,15487.68,15520.39,375993856
2006-01-26,15550.33,15563.4,15469.24,15520.07,361639712
2006-01-27,15659.21,15770.45,15650.69,15753.14,900109120
2006-02-01,15798.44,15808.18,15653.9,15742.3,540984640
2006-02-02,15771.34,15775.65,15666.94,15691.69,510822144
2006-02-03,15472.03,15486.74,15420.66,15429.73,565005824
2006-02-06,15415.88,15564.96,15374.89,15548.06,473072736
2006-02-07,15558.52,15560.4,15466.47,15517.01,526469952
2006-02-08,15451.21,15469.51,15327.07,15373.44,612390592
2006-02-09,15443.43,15467.67,15371.73,15413.43,397975776
2006-02-10,15365.39,15443.45,15355.44,15425.95,411900800
2006-02-13,15303.04,15355.39,15267.95,15312.09,406328000
2006-02-14,15241.66,15445.07,15240.95,15420.32,417381920
2006-02-15,15449.14,15514.93,15316.63,15423.26,436302880
2006-02-16,15495.8,15495.8,15436.53,15450.88,373306432
2006-02-17,15517.92,15520.6,15437.54,15475.69,354204992
2006-02-20,15525.74,15627.05,15525.74,15598.67,326216800
2006-02-21,15651.74,15661.2,15567.63,15627.24,359727360
2006-02-22,15613.86,15641.78,15584.27,15635.72,285357344
2006-02-23,15651.78,15849.86,15611.55,15812.53,527662752
2006-02-24,15848.5,15875.33,15779.79,15856.05,350480928
2006-02-27,15943.64,15999.31,15890.8,15949.89,417455552
2006-02-28,15920.49,15928.08,15824.45,15918.48,357386336
2006-03-01,15768.21,15887.63,15768.21,15818.09,296409152
2006-03-02,15905.94,15922.95,15836.36,15882.45,294946880
2006-03-03,15887.67,15896.56,15802,15802,398964480
2006-03-06,15812.72,15845.2,15777,15811.83,280681568
2006-03-07,15835.47,15835.47,15560.62,15602.36,503859968
2006-03-08,15545.42,15555.82,15348.22,15493.09,496846368
2006-03-09,15526.09,15555.61,15458.78,15510.13,371035392
2006-03-10,15521.4,15521.4,15397.18,15445.05,227922736
2006-03-13,15542.79,15545.85,15469.77,15542.07,213722400
2006-03-14,15548.13,15548.27,15461.81,15519.76,285640000
2006-03-15,15647.43,15762.11,15647,15720.36,324151040
2006-03-16,15753.36,15773.73,15668.34,15729.04,237243776
2006-03-17,15778.48,15845.97,15715.41,15801.66,431043520
2006-03-20,15868.49,15973.01,15862.9,15929.95,428078016
2006-03-21,15911.49,15936.18,15870.73,15922.75,249834208
2006-03-22,15790.45,15840.14,15619.14,15642.81,383483680
2006-03-23,15689.61,15772.93,15669.47,15771.17,315598144
2006-03-24,15778.18,15792.04,15671.63,15716.46,290918272
2006-03-27,15743.67,15847.75,15694.11,15815.87,416034528
2006-03-28,15824.53,15920.07,15787,15856.58,563170496
2006-03-29,15790.43,15843.1,15729.26,15745.11,365452064
2006-03-30,15819.42,15954.91,15819.42,15880.69,422453696
2006-03-31,15942.73,15964.35,15739.19,15805.04,424538336
2006-04-03,15904.97,16076.74,15877.44,16063.75,340217920
2006-04-04,16107.22,16121.22,16039.51,16100.09,380670944
2006-04-06,16222.29,16423.31,16190.55,16411.13,575474112
2006-04-07,16415.52,16534.83,16328.63,16471.78,450439680
2006-04-10,16383.58,16527.94,16374.59,16521.59,335448352
2006-04-11,16480.86,16505.76,16381.01,16475.81,295626368
2006-04-12,16414.37,16427.56,16260.88,16310.76,448173984
2006-04-13,16360.16,16446.67,16308.77,16429.45,337570624
2006-04-18,16534.9,16643.8,16533.07,16637.53,422675936
2006-04-19,16858.03,16897.81,16780.53,16830.44,564111680
2006-04-20,16888.88,16953.25,16753.19,16944.34,436367872
2006-04-21,16893.52,16991.52,16808.62,16912.15,414154272
2006-04-24,16917.61,16930.01,16678.31,16705.67,479641920
2006-04-25,16734.83,16746.31,16547.3,16577.77,495561408
2006-04-26,16628.6,16739.27,16539.07,16672.66,397464960
2006-04-27,16749.48,16856.97,16728.85,16742.85,293001184
2006-04-28,16461.6,16672.41,16429.5,16661.3,3283624704
2006-05-02,16764.59,16896.86,16744.16,16868.04,594247424
2006-05-03,17066.98,17099.48,16970.4,17026.98,530625728
2006-05-04,16966.24,17076.92,16966.24,17013.93,357919296
2006-05-08,17204.25,17328.43,17204.25,17301.79,552253376
2006-05-09,17278.87,17278.87,17118.22,17133.99,470047904
2006-05-10,17205.35,17239.21,17018.17,17080.59,388061920
2006-05-11,17065.96,17185.79,17010.4,17140.78,513897600
2006-05-12,16868.86,16967.04,16845.85,16901.85,405818208
2006-05-15,16623.35,16673.53,16455.46,16494.84,469528960
2006-05-16,16400.66,16435.55,16247.58,16393.11,582736448
2006-05-17,16497.91,16626.71,16421.09,16615.55,482784384
2006-05-18,16232.16,16363.34,16177.18,16266.52,503735776
2006-05-19,16169.78,16361.94,16155.77,16313.36,360012448
2006-05-22,16295.37,16304.95,15790.44,15805.52,472615232
2006-05-23,15747.4,15888.48,15691.13,15864.56,561383424
2006-05-24,15857.21,15930.17,15673.75,15822.64,468294240
2006-05-25,15741.81,15764.72,15626.95,15696.89,426455616
2006-05-26,15897.28,15932.26,15814.93,15895.1,438535456
2006-05-29,15976.27,16006.07,15919.13,15963.77,307278272
2006-05-30,15976.37,15976.37,15840.34,15857.89,393297920
2006-06-01,15817.82,15923.73,15605.96,15645.27,488738528
2006-06-02,15731.82,15920.06,15677.04,15912.71,473210848
2006-06-05,15964.31,16062.27,15943.42,16016.23,307784128
2006-06-06,15844.92,15985.99,15824.19,15973.11,318078304
2006-06-07,15916.77,15944.48,15776.37,15816.55,320045088
2006-06-08,15603.11,15611.52,15419.42,15450.11,560586496
2006-06-09,15468.83,15640.31,15405.79,15628.69,441323776
2006-06-12,15560.71,15680.32,15498.27,15621.44,282433184
2006-06-13,15417.24,15437.26,15204.86,15234.42,487668800
2006-06-14,15238.58,15396.5,15214.69,15247.92,410959200
2006-06-15,15419.68,15455.57,15355.43,15435.08,461480000
2006-06-16,15807.37,15851.51,15749.46,15842.65,562540736
2006-06-19,15759.96,15781.56,15723.36,15768.86,192451968
2006-06-20,15709,15709,15555.24,15608.97,449964096
2006-06-21,15599.86,15667.7,15520.42,15659.36,251936992
2006-06-22,15859.85,15885.71,15798.6,15826.7,330942400
2006-06-23,15729.55,15828.49,15682.81,15808.81,339209952
2006-06-26,15756.68,15841.14,15726.81,15804.81,306761472
2006-06-27,15827.85,15892.92,15770.92,15774.7,294448928
2006-06-28,15632.44,15742.66,15613.2,15742.66,303054016
2006-06-29,15890.2,15916,15844.11,15865.22,364663232
2006-06-30,16170.79,16273.74,16125.26,16267.62,555019072
2006-07-03,16288.59,16364.23,16234.88,16326.66,295984448
2006-07-04,16363.15,16379.03,16312.17,16368.98,271767328
2006-07-05,16364,16377.66,16254.69,16267.18,226094352
2006-07-06,16141.67,16445.18,16129.65,16440.99,256690880
2006-07-07,16497.9,16497.9,16399.48,16459.78,216761824
2006-07-10,16376.82,16606.62,16338.9,16603.81,223312384
2006-07-11,16512.24,16568.62,16477.46,16490.13,343592768
2006-07-12,16507.72,16552.64,16435.61,16522.21,197578864
2006-07-13,16490.48,16557.97,16288.43,16305.48,324527872
2006-07-14,16123.96,16159.09,16062.6,16135.71,296680320
2006-07-17,15980.5,16104.15,15948.76,16064.82,231710592
2006-07-18,16035,16109.7,15966.44,16043.94,240536752
2006-07-19,16069.8,16171.12,16062.58,16097.54,169546272
2006-07-20,16418.14,16481.17,16390.28,16472.62,316291008
2006-07-21,16406.78,16483.23,16376.03,16464.18,375659424
2006-07-24,16376.38,16484.97,16354.44,16480.59,251868320
2006-07-25,16668.63,16671.39,16580.64,16583.86,318878496
2006-07-26,16584.49,16623.46,16566.39,16617.24,235033488
2006-07-27,16713.04,16924.22,16713.04,16916.77,426090752
2006-07-28,16935,17034.55,16918.79,16955.04,325931264
2006-07-31,17103.44,17114.2,16965.2,16971.34,263546384
2006-08-01,16990.22,16990.22,16907.38,16911.37,211895040
2006-08-02,16887.68,17085.65,16872.71,17032.75,335435456
2006-08-03,17073.44,17097.84,17011.61,17048.42,314784512
2006-08-04,17049.96,17096.41,16867.95,16887.8,290811808
2006-08-07,16927.74,16961.26,16811.42,16953.55,216714176
2006-08-08,17056.57,17066.45,16994.56,17048.2,265395920
2006-08-09,16996,17349.99,16959.01,17346.58,353961280
2006-08-10,17316.96,17349.8,17211.96,17222.14,291538336
2006-08-11,17255.23,17323.49,17211.47,17249.95,240485952
2006-08-14,17280.07,17303.17,17215.01,17290.01,205380192
2006-08-15,17274.51,17295.3,17242.84,17274.07,189984256
2006-08-16,17406.62,17473.73,17349.88,17451.03,319270720
2006-08-17,17501.95,17506.21,17329.05,17373.05,358907456
2006-08-18,17381.42,17413.96,17316.13,17330.7,260812832
2006-08-21,17326.38,17329.68,16996.76,17007.88,317411264
2006-08-22,17096.51,17155.6,17037.23,17149.75,244744192
2006-08-23,17101.12,17111.75,17010.31,17088.39,194206832
2006-08-24,16970.98,17040.22,16870.7,16883.04,322874336
2006-08-25,16958.28,17005.44,16894.12,16955.45,261221008
2006-08-28,16955.88,16998.71,16911.52,16922.29,203537232
2006-08-29,17003.56,17102.45,16998.99,17083.28,250214672
2006-08-30,17147.76,17289.26,17134.92,17284.71,430751808
2006-08-31,17395.54,17422.83,17356.83,17392.27,487228992
2006-09-01,17373.17,17514.31,17311.41,17423.72,389951520
2006-09-04,17504.33,17538.59,17476.6,17513.88,307024064
2006-09-05,17523.81,17523.81,17404.67,17438.8,228720816
2006-09-06,17445.98,17445.98,17208.93,17258.51,318450720
2006-09-07,17099.91,17133.52,17044.93,17096.44,399343264
2006-09-08,17071.18,17171.54,17070.91,17145.76,396274624
2006-09-11,17141.61,17158.22,16929.71,16948.59,822556800
2006-09-12,16932.29,17128.87,16921.53,17075.4,428788992
2006-09-13,17221,17235.41,17173.82,17210.04,538815936
2006-09-14,17274.67,17304.74,17142.71,17183.45,747969600
2006-09-15,17179.09,17246.89,17143.24,17237.65,497798464
2006-09-18,17253.7,17423.9,17253.02,17387.21,527369408
2006-09-19,17411.93,17426.47,17314.63,17346.7,604377728
2006-09-20,17232.2,17523.48,17220.78,17512.96,921311168
2006-09-21,17546.56,17663.44,17539.56,17619.97,1161323136
2006-09-22,17526.34,17639.13,17511.96,17600.65,816864832
2006-09-25,17546.04,17683.45,17539.81,17546.04,554085120
2006-09-26,17614.29,17614.29,17277.75,17308.08,553720512
2006-09-27,17478.25,17540.67,17402.13,17521.51,563790336
2006-09-28,17565.93,17604.91,17506.24,17530.57,815714368
2006-09-29,17559.67,17589.57,17350.79,17543.05,585264576
2006-10-03,17490.51,17648.71,17428.1,17606.53,1356757248
2006-10-04,17637.2,17687.2,17535.83,17629.21,1023470080
2006-10-05,17897.93,17940.49,17810.07,17907.67,803488384
2006-10-06,17901.06,17931.73,17848.72,17903.39,578815488
2006-10-09,17833.6,17876.04,17589.12,17675.24,561382592
2006-10-10,17780.3,17852.36,17751.95,17823.7,503691360
2006-10-11,17856.6,17875.62,17740.79,17862.79,721727232
2006-10-12,17896.43,17948.13,17835.65,17873.09,1102474752
2006-10-13,18049.83,18067.58,17949.59,17988.86,1719400576
2006-10-16,18067.2,18069.49,17958.1,18010.2,760911936
2006-10-17,17965.35,18074.29,17823.33,18014.84,744363904
2006-10-18,17910.01,18048.09,17881.78,18048.09,452401824
2006-10-19,18053.9,18070.76,17938.01,17986.97,439090848
2006-10-20,18012.61,18148.04,18012.61,18113.55,815419200
2006-10-23,18170.22,18170.33,18066.11,18089.85,620706176
2006-10-24,18136.18,18173.43,18121.7,18153.41,508900800
2006-10-25,18150.89,18168.99,18106.11,18157.94,524809152
2006-10-26,18267.42,18378.84,18240.6,18353.74,771033600
2006-10-27,18400.81,18465.54,18232.64,18297.55,997605824
2006-10-31,18196.04,18336.45,18152.91,18324.35,576848384
2006-11-01,18376.39,18494.95,18376.39,18453.65,603384192
2006-11-02,18495.29,18724.91,18397.33,18714.78,619279680
2006-11-03,18696.58,18771.01,18646.16,18749.69,536153344
2006-11-06,18702.25,18940.8,18694.13,18936.55,502710016
2006-11-07,19102.88,19161.38,18855.88,18939.31,838438144
2006-11-08,18933.47,18994.98,18750.78,18811.24,1143023360
2006-11-09,18885.22,18993.4,18866.01,18952.86,1000762560
2006-11-10,18958.06,18976.15,18861.94,18891.14,1046619840
2006-11-13,18763.44,18902.2,18717.61,18868.54,1176664576
2006-11-14,18889.92,18989.51,18759.34,18878.42,1532391168
2006-11-15,18940.02,19106.83,18926.31,19093,1532407808
2006-11-16,19162.9,19237.73,19048.04,19154.07,1201291648
2006-11-17,19125.92,19214.6,19097.32,19182.71,918567296
2006-11-20,19030.36,19133.52,18928.58,18954.63,826235904
2006-11-21,19002.07,19064.07,18959.81,19008.3,586462848
2006-11-22,19102.26,19256.99,19075.32,19250.79,915517696
2006-11-23,19345.03,19404.01,19244.32,19265.32,969976768
2006-11-24,19206.45,19315.73,19195.9,19260.3,644888704
2006-11-27,19263.86,19328.12,19122.39,19204.01,806258944
2006-11-28,18996.84,18998.08,18618.66,18639.53,1284478976
2006-11-29,18730.49,18843.48,18687.27,18780.93,1154443520
2006-11-30,18944.56,19033.4,18923.63,18960.48,761645184
2006-12-01,18922.53,18945.4,18650.5,18690.82,815023104
2006-12-04,18654.07,18768.63,18587.72,18702.73,1166542848
2006-12-05,18880.81,18949.92,18794.18,18944.19,1097018624
2006-12-06,18988.14,19131.22,18937.61,19026.36,1334971776
2006-12-07,19023.75,19048.41,18783.3,18842.99,930195584
2006-12-08,18775.47,18799.25,18666.89,18739.99,915151104
2006-12-11,18811.85,18965.73,18811.85,18924.66,991829760
2006-12-12,19010.16,19015.7,18819.99,18907.17,796680000
2006-12-13,18867.67,18870.45,18623.61,18718.19,1071922368
2006-12-14,18806.71,18954.94,18774.43,18919.4,850261184
2006-12-15,19080.29,19126.7,19014.27,19110.65,1016363136
2006-12-18,19094.63,19216.54,19046.92,19192.91,1099128448
2006-12-19,19162.98,19180.3,18905.44,18964.55,1018232448
2006-12-20,19109.85,19273.77,19108.45,19240.12,1225335168
2006-12-21,19249.19,19276.32,19157.85,19222.84,1329756800
2006-12-22,19227.24,19320.52,19197.73,19320.52,821757312
2006-12-27,19620.53,19728,19512.46,19725.73,1595498880
2006-12-28,19872.07,20038.23,19686.81,20001.91,1749890560
2006-12-29,20049.03,20049.03,19885.25,19964.72,1390983168
2007-01-02,20004.84,20323.59,19990.28,20310.18,1264596864
2007-01-03,20353.42,20554.58,20249.61,20413.39,1673969024
2007-01-04,20415.67,20463.18,19948.02,20025.58,2130510208
2007-01-05,19890.15,20213.64,19757.24,20211.28,1959114240
2007-01-08,19915,20085.58,19844.31,20029.66,1438589440
2007-01-09,20162.54,20173.06,19794.29,19898.08,1524412928
2007-01-10,19665.4,19693.7,19507.97,19568.34,1684164096
2007-01-11,19653.02,19697.58,19350.5,19385.37,1436329984
2007-01-12,19628.82,19680.63,19523.76,19613.41,1486034176
2007-01-15,19776.13,20073.29,19746.07,20068.56,1252411392
2007-01-16,20130.55,20133.49,19938.2,20027.95,1026768000
2007-01-17,19917.49,20122.43,19841.16,20064.57,1117662208
2007-01-18,20064.75,20297.41,20002.77,20277.51,1354156416
2007-01-19,20215.55,20337.93,20189.36,20327.72,1025928320
2007-01-22,20501.45,20779.52,20487.6,20772.22,1019021760
2007-01-23,20743.85,20810.79,20589.42,20769.7,1409621120
2007-01-24,20950.94,20971.46,20725.48,20821.05,1053435968
2007-01-25,20889.74,20897.55,20610.22,20669.83,918331264
2007-01-26,20457.48,20457.48,20204.67,20281.13,1539136384
2007-01-29,20317.39,20366.71,20197.6,20236.68,680469312
2007-01-30,20281.93,20465.46,20165.22,20460.46,626581312
2007-01-31,20463.82,20507.68,20008.6,20106.42,997395392
2007-02-01,20251.57,20496.81,20176.62,20430.16,1071631296
2007-02-02,20544.33,20704.1,20468.84,20563.68,945602496
2007-02-05,20514.83,20645.82,20409.16,20455.62,819094080
2007-02-06,20511.78,20712.32,20438.36,20655.2,848211200
2007-02-07,20716.59,20739.01,20598.03,20679.69,1088530304
2007-02-08,20475.88,20763.57,20318.99,20735.05,1525211648
2007-02-09,20746.95,20771.09,20593.76,20677.66,772407104
2007-02-12,20534.43,20696.65,20488.82,20593.41,813622528
2007-02-13,20523.91,20523.91,20127.12,20132.25,953727424
2007-02-14,20302.2,20330.37,20184.69,20209.91,686788544
2007-02-15,20466.65,20570.14,20398.45,20538.42,845067520
2007-02-16,20545.93,20588.18,20458.01,20567.91,709936320
2007-02-21,20649.72,20677.29,20540.32,20651.42,749988992
2007-02-22,20748.46,20829.66,20740.33,20809.23,795301440
2007-02-23,20844.25,20844.25,20547.44,20711.65,874084032
2007-02-26,20520.45,20581.42,20474.41,20507.95,782347008
2007-02-27,20500.88,20500.88,20042.3,20147.87,1412425856
2007-02-28,19426.95,19749.59,19381.88,19651.51,2038333312
2007-03-01,19581.86,19643.41,19346.6,19346.6,1474434176
2007-03-02,19386.57,19560.52,19355.63,19442.01,1132374656
2007-03-05,19137.36,19164.35,18659.23,18664.88,1986020992
2007-03-06,18899.21,19080.34,18876.62,19058.56,1606525696
2007-03-07,19188.22,19239.92,18910.24,18918.64,1453798656
2007-03-08,18924.28,19191.1,18909.07,19175.17,1240695680
2007-03-09,19259.1,19259.1,19065.03,19134.88,1765809792
2007-03-12,19252.37,19470.37,19220.51,19442.42,1720489216
2007-03-13,19397.04,19442.52,19251.2,19333.14,1336198528
2007-03-14,18803.07,18888.4,18738.51,18836.93,2054887296
2007-03-15,19029.21,19054.94,18932.46,18969.44,898691456
2007-03-16,18846.49,19130.1,18770.28,18953.5,1236435328
2007-03-19,19006.15,19267.83,18967.41,19266.74,1292261760
2007-03-20,19430.7,19463.9,19332.6,19356.9,1021294400
2007-03-21,19380.98,19537.09,19270.72,19516.41,977841600
2007-03-22,19757.73,19813.21,19621.26,19690.25,1650390912
2007-03-23,19665.05,19729.49,19634.11,19692.64,1073216768
2007-03-26,19719.88,19819.04,19653.73,19765.85,780644736
2007-03-27,19749.81,19768.32,19661.86,19706.79,920278336
2007-03-28,19664.88,19729.31,19459.19,19553.87,1198488832
2007-03-29,19470.42,19832.14,19460.36,19821.78,1914517632
2007-03-30,19810.86,19880.26,19705.56,19800.93,938595520
2007-04-02,19900.01,19976.81,19672.94,19809.7,848491840
2007-04-03,19903.89,20021.03,19903.89,20002.7,837020288
2007-04-04,20187.67,20210.84,20099.85,20209.71,1526199680
2007-04-10,20416.54,20416.54,20248.04,20347.87,1327698560
2007-04-11,20427.95,20502.17,20278.84,20449.43,1485648256
2007-04-12,20360.32,20428.6,20293.33,20380.21,1723266432
2007-04-13,20413.48,20432.01,20264.99,20340.97,1643673728
2007-04-16,20493.26,20765.4,20489.91,20757.53,1761272832
2007-04-17,20804.92,20816.11,20635.63,20788.61,1813650688
2007-04-18,20868.07,20868.07,20718.72,20777.09,1990598912
2007-04-19,20615.42,20634.9,20232.81,20299.71,2153180672
2007-04-20,20495.83,20567.34,20474.31,20566.59,1825297664
2007-04-23,20710.38,20757.41,20529.07,20556.57,1269192192
2007-04-24,20455.35,20618.01,20396.37,20572.8,1220512640
2007-04-25,20484.18,20621.68,20417.59,20536.78,1111525888
2007-04-26,20672.49,20778.44,20651.29,20667.29,1327995264
2007-04-27,20557.07,20619.11,20425.57,20526.5,1115647872
2007-04-30,20525.96,20525.96,20130.11,20318.98,1232504064
2007-05-02,20384.03,20483.24,20351.26,20388.49,1118175232
2007-05-03,20582.41,20739.03,20555.57,20681.58,1119150720
2007-05-04,20865.06,20883.21,20714.82,20841.08,1261918976
2007-05-07,20933.99,21070.21,20891.06,20896.64,1355037952
2007-05-08,20864.18,20880.7,20662.6,20706.35,1137024768
2007-05-09,20704.37,20844.78,20677.81,20844.78,912644736
2007-05-10,20729.52,20821.86,20683.3,20746.27,1187355136
2007-05-11,20454.04,20552.56,20420.12,20468.21,1440580096
2007-05-14,21036.62,21065.59,20870.01,20979.24,2746175232
2007-05-15,20985.93,21088.86,20826.93,20868.15,1830068736
2007-05-16,20854.09,20953.24,20784.25,20937.26,1082991104
2007-05-17,21042.67,21084.23,20944.15,20994.61,1084692608
2007-05-18,20882.87,20904.84,20769.1,20904.84,1294134656
2007-05-21,20963.52,21055.11,20922.35,20927.75,1483071744
2007-05-22,20996.99,21020.42,20782.38,20843.92,1351403392
2007-05-23,20838.36,20888.14,20767.68,20798.97,920817088
2007-05-25,20553.78,20566.26,20474.03,20520.66,1601243776
2007-05-28,20594.14,20619.16,20503.87,20529.76,998483072
2007-05-29,20518.35,20565.25,20395.1,20469.59,1013418112
2007-05-30,20342.96,20403.36,20184.48,20293.76,1831418880
2007-05-31,20405.95,20673.4,20354.66,20634.47,1885289088
2007-06-01,20717.27,20793.38,20598.85,20602.87,1668128640
2007-06-04,20698.99,20821.91,20638.7,20729.59,1385369216
2007-06-05,20820.48,20878.09,20615.96,20842.15,1628208896
2007-06-06,20850.26,20943.94,20803.22,20818.61,1225409792
2007-06-07,20637.9,20838.44,20600.37,20800.16,1456509440
2007-06-08,20531.85,20536.17,20433.52,20509.15,1947561216
2007-06-11,20649.05,20673.9,20591.42,20615.49,1034142720
2007-06-12,20654.47,20664.85,20511.03,20636.39,989052544
2007-06-13,20527.27,20628.06,20520.67,20578.75,1040542784
2007-06-14,20714.86,20924.81,20714.86,20867.26,2314377216
2007-06-15,21024.32,21052.95,20917.64,21017.05,2893956864
2007-06-18,21256.29,21585.03,21256.29,21582.89,3890428160
2007-06-20,21645.06,21897.58,21644.12,21684.67,3363787264
2007-06-21,21784.12,21969.26,21714.95,21954.67,2357828096
2007-06-22,21879.5,22052.85,21788.15,21999.91,2095707776
2007-06-25,21884.1,22085.59,21814.46,21822.35,1598811264
2007-06-26,21800.77,21950.02,21755.29,21803.57,1552691712
2007-06-27,21775.18,21800.49,21562,21705.56,2007429504
2007-06-28,21912.79,22035.42,21885.53,21938.22,2522366976
2007-06-29,21997.25,22044.68,21768.76,21772.73,1621418880
2007-07-03,22004.14,22159.52,21960.76,22151.14,1882466688
2007-07-04,22279.83,22307.6,22131.24,22218.55,1890965248
2007-07-05,22272.81,22328.61,22126.97,22252.99,2014864640
2007-07-06,22217.46,22565.43,22081.35,22531.74,2258576896
2007-07-09,22719.99,22818.32,22601.65,22817.43,2780795136
2007-07-10,22833.47,22889.61,22718.13,22885.84,3951114240
2007-07-11,22655.38,22850.4,22539.7,22607.02,3298317056
2007-07-12,22797.75,22975.81,22773.71,22809.02,2265775872
2007-07-13,23199.06,23239.92,23048.69,23099.29,1952540288
2007-07-16,23098.66,23128.56,22932.3,22953.94,1338833664
2007-07-17,22915.79,23148.26,22915.79,23057.3,1557914240
2007-07-18,22956.97,23035.8,22782.63,22841.92,2212038144
2007-07-19,22864.75,23024.5,22817.92,23016.2,1915786752
2007-07-20,23195.41,23301.93,23118.67,23291.9,1810894720
2007-07-23,23170.35,23389.94,23152.54,23365.56,1564566272
2007-07-24,23459.74,23534.38,23410.54,23472.88,1757468928
2007-07-25,23228.56,23439.83,23228.56,23362.18,1877575936
2007-07-26,23494.04,23557.74,23127.8,23211.69,1718400768
2007-07-27,22647.11,22854.54,22443.1,22570.41,2901376000
2007-07-30,22478.77,22759.49,22473.92,22739.9,1662312064
2007-07-31,23023.43,23199.9,22881.97,23184.94,1757683712
2007-08-01,23018.2,23025.14,22209.79,22455.36,2848057856
2007-08-02,22730.4,22767.47,22144.73,22443.25,2099184896
2007-08-03,22625.38,22644.58,22356.3,22538.44,1787588480
2007-08-06,22128.06,22147.42,21916.7,21936.73,2154530048
2007-08-07,22171.9,22177.8,21833.14,21907.99,1593419264
2007-08-08,22102.76,22540.3,22100.34,22536.67,1987081216
2007-08-09,22715.08,22796.73,22425.07,22439.36,1874306176
2007-08-10,21797.39,21860.13,21661.05,21792.71,1987805824
2007-08-13,21932,21969.45,21692.16,21891.1,1535625600
2007-08-14,21886.26,22012.04,21836.1,22007.32,1157004544
2007-08-15,21637.5,21637.5,21303.35,21375.72,2057828224
2007-08-16,20841.23,20841.23,20435.15,20672.39,3139792128
2007-08-17,20761.31,20761.31,19386.72,20387.13,4215404544
2007-08-20,21140.73,21608.34,20901.64,21595.63,3730032384
2007-08-21,22228.24,22616.85,21651.4,21729.35,4533189632
2007-08-22,21949.39,22360.03,21854.22,22346.88,2207457280
2007-08-23,23055.12,23063.93,22771.85,22966.97,3440616960
2007-08-24,22718.54,22933.8,22629.49,22921.89,3329041920
2007-08-27,23358.38,23582.66,23285.71,23577.73,3614924032
2007-08-28,23750.25,23750.25,23304.64,23363.76,2876847104
2007-08-29,22802.83,23110.26,22686.84,23020.6,2609888512
2007-08-30,23509.98,23583.49,23376.68,23484.54,2371589632
2007-08-31,23584.66,24089,23487.07,23984.14,3266675712
2007-09-03,23611.02,23915.05,23611.02,23904.09,1703323648
2007-09-04,23937.46,24127.16,23855.11,23886.07,1982756352
2007-09-05,24196.59,24283.15,23839,24069.17,1817528704
2007-09-06,23857.97,24089.06,23853.05,24050.4,1588676736
2007-09-07,24036.36,24135.24,23881.72,23982.61,2604931328
2007-09-10,23584.07,24123.66,23578.11,23999.7,2092794368
2007-09-11,24000.18,24157.36,23753.35,23952.24,1687589120
2007-09-12,24195.38,24329.2,24088.11,24310.14,1733983360
2007-09-13,24475.97,24552.18,24216.41,24537.02,1378258560
2007-09-14,24750.04,24978.61,24715.74,24898.11,2032464512
2007-09-17,24977.42,24977.42,24544.74,24599.34,1338753280
2007-09-18,24503.83,24599.31,24368.65,24576.85,1397510528
2007-09-19,25511.36,25648.44,25286.92,25554.64,3122521088
2007-09-20,25638.31,25773.6,25571.15,25701.13,3257486080
2007-09-21,25659.96,25893.2,25554.54,25843.78,2553639168
2007-09-24,26002.1,26635.27,25994.78,26551.94,3199786752
2007-09-25,26388.86,26667.24,26236.73,26430.29,2863169024
2007-09-27,26664.79,27166.01,26664.79,27065.15,3126894080
2007-09-28,27126.13,27254.97,26899.48,27142.47,3152613376
2007-10-02,27816.92,28256.8,27795.55,28199.75,4002011392
2007-10-03,28163.27,28871.04,27245.48,27479.94,4924128768
2007-10-04,27108.27,27423.11,26746.63,26973.98,2888225280
2007-10-05,27329.65,27843.59,27203.91,27831.52,2411382784
2007-10-08,28233.3,28482.42,27651.21,27770.29,3766163712
2007-10-09,27817.11,28238.31,27491.93,28228.04,2439227392
2007-10-10,28654.95,28771.47,28292.9,28569.33,4380341248
2007-10-11,28689.73,29133.76,28609.68,29133.02,3820197376
2007-10-12,28773.06,28935.67,28368.69,28838.37,3266952192
